,da,BEN,CO,EBE,MXY,NMHC,NO_2,NOx,OXY,O_3,PM10,PM25,PXY,SO_2,TCH,TOL,NO,CH4
5854,2017-01-11,106.500000461936,131.10000172257423,59.400000639259815,0.0,22520.000111311674,32344.0,0.0,0.0,7428.0,4119.0,1232.0,0.0,2782.0,119.86999988555908,337499.99783188105,28169.0,0.0
5855,2017-01-12,184.6999999731779,144.80000135302544,67.39999976754189,0.0,14649.999979883432,32328.0,0.0,0.0,4217.0,6515.0,2141.0,0.0,2546.0,114.47000026702881,837999.99833107,48225.0,0.0
5856,2017-01-13,86.800000064075,75.20000183582306,62.200000159442425,0.0,9650.000035762787,19054.0,0.0,0.0,16187.0,2751.0,803.0,0.0,1949.0,98.11000061035156,248700.0000104308,6645.0,0.0
5857,2017-01-14,87.30000051110983,100.40000180900097,56.30000029504299,0.0,10990.000031888485,26352.0,0.0,0.0,11701.0,2557.0,792.0,0.0,2218.0,103.97000074386597,249299.9995648861,13868.0,0.0
5858,2017-01-15,87.5000009611249,101.10000164806843,50.400000132620335,0.0,10670.000024139881,24838.0,0.0,0.0,12382.0,2718.0,801.0,0.0,2197.0,102.61000108718872,188099.9998897314,11493.0,0.0
5859,2017-01-16,129.30000062286854,134.90000100433826,68.90000061690807,0.0,11730.000004172325,36075.0,0.0,0.0,8447.0,4374.0,1384.0,0.0,2592.0,103.04000067710876,364399.99982714653,26774.0,0.0
5860,2017-01-17,85.40000082552433,85.10000175237656,50.10000040382147,0.0,10530.000068247318,20548.0,0.0,0.0,14778.0,2250.0,604.0,0.0,2113.0,99.43000102043152,350600.00236332417,9095.0,0.0
5861,2017-01-18,87.00000061094761,93.40000198036432,38.70000047981739,0.0,11299.999967217445,18867.0,0.0,0.0,15515.0,2319.0,626.0,0.0,2447.0,100.47000098228455,167200.0009417534,6558.0,0.0
5862,2017-01-19,101.49999993294477,92.30000191926956,38.900000005960464,0.0,11060.000002384186,16919.0,0.0,0.0,16047.0,3639.0,1076.0,0.0,2277.0,100.8400011062622,182700.00006258488,5309.0,0.0
5863,2017-01-20,111.70000104606152,89.20000177621841,38.200000293552876,0.0,10210.000112652779,14299.0,0.0,0.0,17024.0,3525.0,1091.0,0.0,2416.0,101.17000079154968,172499.99967217445,4435.0,0.0
5864,2017-01-21,117.5999993160367,103.40000158548355,37.8999999538064,0.0,10280.00009059906,18070.0,0.0,0.0,17668.0,2797.0,920.0,0.0,2441.0,101.74000120162964,138999.99986588955,7162.0,0.0
5865,2017-01-22,155.19999965280294,136.00000128149986,51.00000025331974,0.0,14509.999983012676,29607.0,0.0,0.0,9089.0,4901.0,1773.0,0.0,2662.0,120.52999985218048,329399.9994546175,18855.0,0.0
5866,2017-01-23,127.70000042021275,125.50000157952309,57.30000068992376,0.0,12120.000027120113,30559.0,0.0,0.0,11151.0,4271.0,1358.0,0.0,2613.0,104.34000015258789,288000.0012367964,20020.0,0.0
5867,2017-01-24,186.0999989658594,169.50000132620335,99.90000033378601,0.0,16639.99991863966,48164.0,0.0,0.0,5429.0,8121.0,2453.0,0.0,2907.0,115.79000008106232,759700.0034973025,52204.0,0.0
5868,2017-01-25,166.5999999642372,147.7000009715557,81.2000002861023,0.0,16159.999944269657,45767.0,0.0,0.0,4456.0,8026.0,2572.0,0.0,2722.0,117.52000021934509,583799.9998927116,37627.0,0.0
5869,2017-01-26,142.49999998509884,140.40000127255917,62.80000049620867,0.0,14960.000023245811,41702.0,0.0,0.0,4643.0,9486.0,3306.0,0.0,2660.0,117.18999981880188,450500.0002384186,29689.0,0.0
5870,2017-01-27,85.1000004708767,103.40000173449516,44.10000041872263,0.0,10340.000033378601,28705.0,0.0,0.0,10779.0,4081.0,1747.0,0.0,1918.0,103.63000106811523,219900.0010639429,13041.0,0.0
5871,2017-01-28,60.30000079423189,71.90000176429749,35.800000444054604,0.0,10069.999948143959,17014.0,0.0,0.0,18362.0,2151.0,647.0,0.0,1669.0,100.28000116348267,132900.0010713935,5176.0,0.0
5872,2017-01-29,73.30000053346157,89.90000189840794,35.70000056922436,0.0,10009.999960660934,23880.0,0.0,0.0,7568.0,4321.0,1491.0,0.0,1640.0,109.6900006532669,145300.00053346157,9368.0,0.0
5873,2017-01-30,68.90000034123659,87.80000162869692,42.900000505149364,0.0,8949.999995529652,23341.0,0.0,0.0,8636.0,3205.0,1132.0,0.0,1778.0,106.43000078201294,196099.99980777502,14679.0,0.0
5874,2017-01-31,98.49999991059303,111.10000169277191,61.10000038892031,0.0,11130.000047385693,29126.0,0.0,0.0,6347.0,5089.0,1800.0,0.0,2418.0,111.27000045776367,335499.99967217445,22715.0,0.0
5875,2017-02-01,171.70000115036964,123.80000118911266,123.20000027865171,0.0,12770.000007003546,34668.0,0.0,0.0,2895.0,7475.0,2710.0,0.0,2237.0,114.44000005722046,574900.0008106232,35930.0,0.0
5876,2017-02-02,100.90000069886446,77.8000018671155,49.10000056773424,0.0,9140.000056475401,22584.0,0.0,0.0,13228.0,2949.0,977.0,0.0,1721.0,102.00000083446503,267900.00054985285,7573.0,0.0
5877,2017-02-03,80.20000042021275,69.40000204741955,35.300000339746475,0.0,8459.99999716878,15911.0,0.0,0.0,18815.0,4193.0,752.0,0.0,1589.0,98.66000139713287,194600.00045597553,3839.0,0.0
5878,2017-02-04,50.400000631809235,59.10000168532133,18.500000447034836,0.0,6999.9999813735485,7642.0,0.0,0.0,21712.0,2011.0,524.0,0.0,1598.0,95.95000064373016,75200.00041276217,1984.0,0.0
5879,2017-02-05,49.70000057667494,55.900001510977745,20.100000366568565,0.0,8470.000058412552,6729.0,0.0,0.0,25316.0,1788.0,436.0,0.0,1534.0,96.19999980926514,62100.00057518482,1881.0,0.0
5880,2017-02-06,68.8000006005168,72.30000176280737,31.100000575184822,0.0,9000.000063329935,14884.0,0.0,0.0,21697.0,2686.0,625.0,0.0,1538.0,98.22000169754028,195199.99931007624,4695.0,0.0
5881,2017-02-07,98.50000058114529,85.80000199377537,58.500000946223736,0.0,9660.000085830688,21383.0,0.0,0.0,11868.0,4272.0,1080.0,0.0,1641.0,101.55000126361847,282699.9991685152,11676.0,0.0
5882,2017-02-08,82.8000004813075,82.10000152140856,31.700000159442425,0.0,10500.000067055225,21188.0,0.0,0.0,17750.0,2267.0,617.0,0.0,2027.0,99.50000178813934,191700.00081509352,8649.0,0.0
5883,2017-02-09,132.1000003516674,125.60000133514404,61.900000371038914,0.0,14429.999947547913,40675.0,0.0,0.0,5950.0,5576.0,1611.0,0.0,2326.0,117.63999938964844,445200.00046491623,31170.0,0.0
5884,2017-02-10,101.40000057220459,120.40000179409981,50.50000041723251,0.0,13199.999891221523,35714.0,0.0,0.0,3008.0,6487.0,2306.0,0.0,2540.0,108.50000023841858,358099.99895095825,20250.0,0.0
5885,2017-02-11,67.70000085234642,95.20000174641609,32.80000050365925,0.0,10040.000095963478,21172.0,0.0,0.0,12147.0,3175.0,1225.0,0.0,2360.0,100.21000158786774,175700.00010728836,4782.0,0.0
5886,2017-02-12,61.80000092089176,90.20000183582306,27.900000602006912,0.0,9630.000032484531,19130.0,0.0,0.0,12527.0,10726.0,1444.0,0.0,1971.0,100.90000033378601,146099.99965131283,4757.0,0.0
5887,2017-02-13,53.200000897049904,69.60000171512365,33.10000057518482,0.0,9279.999982565641,15455.0,0.0,0.0,17983.0,5592.0,799.0,0.0,1589.0,99.24000096321106,151600.0000834465,4233.0,0.0
5888,2017-02-14,90.00000068545341,101.10000164061785,52.60000044852495,0.0,11570.000022649765,27869.0,0.0,0.0,8800.0,4733.0,1370.0,0.0,2054.0,108.65000021457672,309399.9995738268,15040.0,0.0
5889,2017-02-15,90.80000072717667,102.30000175535679,56.300000473856926,0.0,11289.999958127737,27319.0,0.0,0.0,9666.0,4462.0,1256.0,0.0,2270.0,107.45999991893768,337699.99971985817,14071.0,0.0
5890,2017-02-16,86.10000094771385,103.00000148266554,52.10000040382147,0.0,11119.99998241663,29825.0,0.0,0.0,10062.0,5803.0,1473.0,0.0,2381.0,105.43000018596649,316799.99996721745,16868.0,0.0
5891,2017-02-17,96.80000032484531,121.80000141263008,57.20000049471855,0.0,12479.999966919422,33563.0,0.0,0.0,7504.0,6707.0,1942.0,0.0,2393.0,104.53000068664551,400499.9984353781,27342.0,0.0
5892,2017-02-18,105.3000003695488,119.50000115483999,62.400000251829624,0.0,13070.000052452087,35825.0,0.0,0.0,5232.0,8373.0,2860.0,0.0,2420.0,112.33999931812286,412699.9989748001,23939.0,0.0
5893,2017-02-19,72.80000062286854,86.60000171512365,37.100000470876694,0.0,10360.000029206276,19566.0,0.0,0.0,14936.0,6791.0,2481.0,0.0,2513.0,104.10000133514404,202800.00007152557,7424.0,0.0
5894,2017-02-20,71.80000051110983,93.00000149011612,40.30000051110983,0.0,10590.000070631504,26998.0,0.0,0.0,13265.0,5411.0,1850.0,0.0,2495.0,100.63000023365021,223999.99998509884,11381.0,0.0
5895,2017-02-21,90.5000005364418,113.50000161677599,53.000000320374966,0.0,11719.999983906746,30833.0,0.0,0.0,11638.0,4791.0,1571.0,0.0,2669.0,101.57000017166138,325999.9997615814,18394.0,0.0
5896,2017-02-22,124.1000003516674,141.20000137388706,77.3000006005168,0.0,13469.999939203262,36054.0,0.0,0.0,8460.0,15016.0,2277.0,0.0,2965.0,104.71999979019165,616500.0003874302,29706.0,0.0
5897,2017-02-23,118.50000075995922,138.000000923872,68.8000008314848,0.0,12610.000066459179,35126.0,0.0,0.0,3405.0,41892.0,5829.0,0.0,2739.0,105.18000030517578,569999.9967515469,30467.0,0.0
5898,2017-02-24,93.9000001847744,107.40000128746033,56.600000359117985,0.0,11220.000058412552,27096.0,0.0,0.0,7495.0,20395.0,3070.0,0.0,2314.0,104.08000063896179,391500.0017359853,21373.0,0.0
5899,2017-02-25,81.30000050365925,98.6000015810132,38.100000493228436,0.0,11570.000015199184,25813.0,0.0,0.0,12560.0,5547.0,1354.0,0.0,1962.0,102.67000031471252,235199.9999433756,12555.0,0.0
5900,2017-02-26,87.30000057816505,101.900001488626,30.500000417232513,0.0,10779.999997466803,22249.0,0.0,0.0,10385.0,9470.0,2646.0,0.0,1879.0,107.0600004196167,196400.00036358833,10198.0,0.0
5901,2017-02-27,58.300000727176666,75.50000140070915,25.90000046789646,0.0,8370.000042021275,13490.0,0.0,0.0,18063.0,6069.0,1615.0,0.0,1590.0,96.26000261306763,122100.00053793192,4365.0,0.0
5902,2017-02-28,49.900000751018524,72.60000137239695,25.300000488758087,0.0,8679.999999701977,14294.0,0.0,0.0,18680.0,2571.0,653.0,0.0,1578.0,95.7100020647049,140899.99992400408,4533.0,0.0
5903,2017-03-01,72.20000080764294,92.9000013768673,40.90000036358833,0.0,10559.999991208315,23216.0,0.0,0.0,14141.0,4078.0,1257.0,0.0,1778.0,103.85000109672546,345100.0008881092,14774.0,0.0
5904,2017-03-02,103.20000088214874,127.40000139176846,54.70000080764294,0.0,13830.000042915344,32732.0,0.0,0.0,7005.0,6640.0,2021.0,0.0,2105.0,111.43999993801117,571299.9962717295,27367.0,0.0
5905,2017-03-03,85.40000054985285,108.20000194013119,47.100000485777855,0.0,12539.99999165535,28416.0,0.0,0.0,10719.0,6137.0,1830.0,0.0,2029.0,110.67000079154968,353599.9987348914,21665.0,0.0
5906,2017-03-04,51.800000950694084,64.00000175833702,21.50000037252903,0.0,10029.999993741512,12199.0,0.0,0.0,21282.0,2089.0,530.0,0.0,1558.0,96.21000170707703,111900.00051259995,3129.0,0.0
5907,2017-03-05,54.10000068694353,68.40000198036432,22.100000455975533,0.0,8540.000051259995,12358.0,0.0,0.0,16379.0,2388.0,678.0,0.0,1637.0,96.91000199317932,123200.00006258488,3001.0,0.0
5908,2017-03-06,58.20000085234642,68.20000177621841,30.400000505149364,0.0,8910.000070929527,16146.0,0.0,0.0,16461.0,2670.0,663.0,0.0,1712.0,96.38000178337097,197700.0004798174,6089.0,0.0
5909,2017-03-07,68.20000072568655,76.80000161379576,35.80000053346157,0.0,10180.0000295043,19179.0,0.0,0.0,19090.0,3225.0,808.0,0.0,1791.0,97.20000159740448,254099.99918192625,7736.0,0.0
5910,2017-03-08,124.50000087916851,152.40000081807375,87.29999993741512,0.0,11580.000020563602,43001.0,0.0,0.0,6187.0,7399.0,1886.0,0.0,2450.0,93.65000033378601,661100.0022292137,38485.0,0.0
5911,2017-03-09,178.80000070482492,159.2000009790063,174.4999991580844,0.0,14929.999850690365,44380.0,0.0,0.0,6804.0,8590.0,2338.0,0.0,2524.0,98.26000106334686,1026900.0006914139,45913.0,0.0
5912,2017-03-10,155.7000005543232,132.40000098198652,158.7999997884035,0.0,13950.000070035458,40541.0,0.0,0.0,9118.0,8235.0,2196.0,0.0,2319.0,102.95000040531158,810500.0050961971,35147.0,0.0
5913,2017-03-11,95.80000047385693,104.60000153630972,74.50000038743019,0.0,9099.999949336052,31039.0,0.0,0.0,11363.0,8348.0,2169.0,0.0,2244.0,84.01000022888184,439599.9985858798,23032.0,0.0
5914,2017-03-12,42.1000007763505,64.80000180006027,23.90000032633543,0.0,9179.999969899654,12979.0,0.0,0.0,20921.0,3949.0,779.0,0.0,1821.0,103.14000058174133,110399.99984949827,3294.0,0.0
5915,2017-03-13,38.200000770390034,61.70000174641609,23.70000049471855,0.0,8279.999934136868,9002.0,0.0,0.0,24937.0,3556.0,405.0,0.0,2002.0,95.01000046730042,87700.00019669533,2582.0,0.0
5916,2017-03-14,57.20000068843365,74.00000175833702,34.60000059008598,0.0,8299.999963492155,15483.0,0.0,0.0,20946.0,4556.0,1149.0,0.0,2305.0,93.94000089168549,155399.9996855855,4554.0,0.0
5917,2017-03-15,60.80000102519989,75.00000177323818,39.000000573694706,0.0,8800.00001937151,18628.0,0.0,0.0,20719.0,5663.0,1373.0,0.0,2136.0,97.57000041007996,191699.99942183495,4714.0,0.0
5918,2017-03-16,69.700000628829,78.00000189244747,38.600000493228436,0.0,10360.000044107437,21726.0,0.0,0.0,19878.0,6016.0,1791.0,0.0,1937.0,104.45000040531158,235099.99921917915,6863.0,0.0
5919,2017-03-17,70.90000059455633,85.10000191628933,44.20000044256449,0.0,11160.000123083591,25360.0,0.0,0.0,20104.0,4421.0,1064.0,0.0,2071.0,103.18000018596649,321999.9985396862,8967.0,0.0
5920,2017-03-18,78.10000099241734,91.60000190883875,45.000000447034836,0.0,12060.000084340572,31330.0,0.0,0.0,15388.0,5681.0,1458.0,0.0,2388.0,107.30999946594238,321899.99900758266,9796.0,0.0
5921,2017-03-19,80.60000078380108,91.20000153779984,48.300000578165054,0.0,12019.999958574772,29053.0,0.0,0.0,15980.0,6286.0,1861.0,0.0,2312.0,104.44999980926514,305700.00004023314,9674.0,0.0
5922,2017-03-20,51.80000074207783,76.10000168532133,30.800000488758087,0.0,5740.000020712614,19834.0,0.0,0.0,19091.0,5146.0,1416.0,0.0,1983.0,70.7200003862381,156600.0001206994,5533.0,0.0
5923,2017-03-21,56.90000060200691,67.60000192373991,28.100000485777855,0.0,5879.9999468028545,16192.0,0.0,0.0,18564.0,5820.0,1602.0,0.0,1800.0,77.06000089645386,135900.00021457672,5311.0,0.0
5924,2017-03-22,45.9000006839633,59.600001595914364,23.300000436604023,0.0,6849.999941885471,14878.0,0.0,0.0,21757.0,3009.0,627.0,0.0,1742.0,82.39000070095062,126299.99965429306,4627.0,0.0
5925,2017-03-23,61.70000031590462,68.00000159442425,34.400000385940075,0.0,7850.00005364418,21103.0,0.0,0.0,16612.0,2288.0,646.0,0.0,1683.0,86.79000091552734,148700.00014454126,7734.0,0.0
5926,2017-03-24,71.20000071823597,73.90000176429749,41.400000132620335,0.0,10180.000059306622,23019.0,0.0,0.0,13956.0,3171.0,1159.0,0.0,1959.0,101.84000015258789,219600.00033676624,6046.0,0.0
5927,2017-03-25,80.40000063925982,84.3000017106533,39.10000055283308,0.0,12050.000004470348,26012.0,0.0,0.0,12142.0,4302.0,1468.0,0.0,1854.0,119.010000705719,247200.00126212835,10376.0,0.0
5928,2017-03-26,50.50000086426735,60.500001557171345,22.4000004529953,0.0,7880.000054836273,13793.0,0.0,0.0,21101.0,2195.0,675.0,0.0,1888.0,97.63000011444092,92500.00079721212,2460.0,0.0
5929,2017-03-27,51.60000079125166,62.80000173300505,32.200000539422035,0.0,8230.000004172325,15776.0,0.0,0.0,23125.0,2975.0,717.0,0.0,1735.0,97.8100014925003,144000.00040233135,4167.0,0.0
5930,2017-03-28,76.40000044554472,90.70000140368938,45.30000061541796,0.0,9840.000044554472,25098.0,0.0,0.0,14059.0,4498.0,1265.0,0.0,1850.0,104.200000166893,273400.00023692846,10953.0,0.0
5931,2017-03-29,107.80000076442957,113.10000165551901,69.70000056177378,0.0,11660.000048577785,32585.0,0.0,0.0,12062.0,5631.0,1531.0,0.0,1926.0,105.41999924182892,406499.9997317791,20079.0,0.0
5932,2017-03-30,112.20000096410513,112.30000154674053,80.00000022351742,0.0,11690.000046044588,31286.0,0.0,0.0,14384.0,6583.0,1829.0,0.0,1700.0,100.57000017166138,437300.00053346157,16438.0,0.0
5933,2017-03-31,76.00000058114529,87.40000165998936,53.700000174343586,0.0,10359.999984502792,21855.0,0.0,0.0,18364.0,5426.0,1484.0,0.0,1529.0,108.43000030517578,277800.0002428889,7783.0,0.0
5934,2017-04-01,50.100000753998756,69.20000165700912,26.100000463426113,0.0,8669.999994337559,9188.0,0.0,0.0,28663.0,2580.0,493.0,0.0,1341.0,95.56000089645386,129900.0007212162,2383.0,0.0
5935,2017-04-02,50.80000054836273,72.20000164210796,27.500000350177288,0.0,8669.999942183495,11697.0,0.0,0.0,25507.0,2253.0,575.0,0.0,1490.0,96.6000006198883,113600.0001206994,2445.0,0.0
5936,2017-04-03,54.00000064820051,80.30000157654285,36.00000041723251,0.0,9310.000024735928,19263.0,0.0,0.0,23118.0,2820.0,570.0,0.0,1495.0,97.34000015258789,205600.00056773424,5580.0,0.0
5937,2017-04-04,93.0000004991889,103.10000169277191,97.20000010728836,0.0,11180.000081658363,28933.0,0.0,0.0,17667.0,4143.0,886.0,0.0,1647.0,101.89999997615814,487499.9993443489,14412.0,0.0
5938,2017-04-05,49.30000098049641,71.4000016823411,35.500000201165676,0.0,8709.999993443489,11684.0,0.0,0.0,24870.0,2905.0,638.0,0.0,1448.0,96.26999998092651,177000.0004991889,2954.0,0.0
5939,2017-04-06,58.60000083595514,80.70000152289867,36.90000034868717,0.0,9500.00000745058,16363.0,0.0,0.0,26413.0,3692.0,1081.0,0.0,1376.0,98.08000123500824,197200.00104606152,4640.0,0.0
5940,2017-04-07,63.70000080764294,84.50000174343586,39.00000064820051,0.0,10030.000030994415,20356.0,0.0,0.0,23027.0,4767.0,1229.0,0.0,1365.0,100.02000045776367,245400.00101923943,5122.0,0.0
5941,2017-04-08,65.3000009059906,84.20000171661377,35.00000050663948,0.0,10429.999947547913,20610.0,0.0,0.0,25482.0,5832.0,1648.0,0.0,1217.0,107.20000004768372,235199.99930262566,4037.0,0.0
5942,2017-04-09,59.300000973045826,82.10000175237656,34.00000046938658,0.0,10530.000045895576,17420.0,0.0,0.0,24514.0,4440.0,1154.0,0.0,1228.0,104.80000030994415,191299.99953508377,3528.0,0.0
5943,2017-04-10,66.50000093132257,88.20000165700912,40.300000473856926,0.0,10549.999933689833,23343.0,0.0,0.0,20480.0,5263.0,1211.0,0.0,1219.0,102.80000030994415,345199.99934732914,7963.0,0.0
5944,2017-04-11,67.60000067204237,89.10000139474869,51.50000033527613,0.0,11119.99997496605,26913.0,0.0,0.0,19917.0,5441.0,1332.0,0.0,1281.0,100.87999999523163,360400.00043809414,9716.0,0.0
5945,2017-04-12,64.50000064074993,90.1000017374754,50.400000527501106,0.0,11140.000008046627,25394.0,0.0,0.0,22595.0,6437.0,1591.0,0.0,1216.0,99.37999987602234,371699.9998316169,7939.0,0.0
5946,2017-04-13,63.200000859797,85.30000159144402,47.20000051707029,0.0,12639.999978244305,23211.0,0.0,0.0,21967.0,7440.0,1950.0,0.0,1255.0,102.96999990940094,340400.0005275011,5852.0,0.0
5947,2017-04-14,48.300000719726086,74.9000016450882,38.600000485777855,0.0,11300.000011920929,17298.0,0.0,0.0,19376.0,10745.0,2035.0,0.0,1218.0,103.28999972343445,217400.00000596046,4047.0,0.0
5948,2017-04-15,38.300000719726086,70.2000016272068,31.30000039935112,0.0,10590.000085532665,15421.0,0.0,0.0,21342.0,4783.0,1054.0,0.0,1157.0,99.76999950408936,164500.0000819564,3563.0,0.0
5949,2017-04-16,27.50000051409006,68.80000141263008,23.300000376999378,0.0,9590.000078082085,11686.0,0.0,0.0,26684.0,4151.0,1052.0,0.0,1104.0,94.72000002861023,83000.00081211329,2799.0,0.0
5950,2017-04-17,61.700000524520874,89.40000154078007,42.30000028759241,0.0,12249.999977648258,27245.0,0.0,0.0,18254.0,6018.0,1501.0,0.0,1279.0,100.10000014305115,270599.9995470047,9981.0,0.0
5951,2017-04-18,47.000000558793545,71.00000157952309,37.40000048279762,0.0,11229.999914765358,16385.0,0.0,0.0,25503.0,5253.0,1039.0,0.0,1088.0,94.58000016212463,235799.99995231628,3624.0,0.0
5952,2017-04-19,40.60000057518482,69.50000145286322,25.600000463426113,0.0,9010.00002026558,11357.0,0.0,0.0,25124.0,5257.0,909.0,0.0,1153.0,95.18000066280365,155899.99950677156,2782.0,0.0
5953,2017-04-20,38.8000006750226,75.90000174194574,23.100000366568565,0.0,8210.000023245811,11553.0,0.0,0.0,23878.0,3726.0,865.0,0.0,1190.0,95.44000113010406,139500.00108778477,2596.0,0.0
5954,2017-04-21,52.400000758469105,79.50000167638063,27.100000374019146,0.0,9680.00003695488,15169.0,0.0,0.0,26257.0,3828.0,907.0,0.0,1216.0,96.48000025749207,157100.0006198883,4440.0,0.0
5955,2017-04-22,46.80000076442957,82.00000163167715,25.80000050365925,0.0,9949.999988079071,16067.0,0.0,0.0,26531.0,3277.0,687.0,0.0,1222.0,90.90000087022781,120400.00052005053,3560.0,0.0
5956,2017-04-23,58.50000084936619,91.80000145733356,39.70000048726797,0.0,7579.999968409538,24212.0,0.0,0.0,19599.0,4456.0,1091.0,0.0,1277.0,67.46000015735626,203800.00020563602,6652.0,0.0
5957,2017-04-24,90.20000068843365,101.30000157654285,60.700000286102295,0.0,9290.000021457672,28306.0,0.0,0.0,17201.0,8358.0,1563.0,0.0,1323.0,84.53999954462051,385200.0022083521,10353.0,0.0
5958,2017-04-25,49.00000062584877,80.3000017106533,40.10000053048134,0.0,6089.999966323376,20390.0,0.0,0.0,19208.0,13479.0,2204.0,0.0,1171.0,67.05000042915344,220999.99903142452,5257.0,0.0
5959,2017-04-26,39.90000046044588,70.40000143647194,23.50000036507845,0.0,6409.999959170818,12311.0,0.0,0.0,23477.0,5271.0,1281.0,0.0,1161.0,71.87999987602234,177699.9993994832,3841.0,0.0
5960,2017-04-27,34.4000004529953,70.50000146776438,16.80000028014183,0.0,8669.999986886978,9071.0,0.0,0.0,27636.0,2317.0,604.0,0.0,1522.0,93.46999907493591,93300.00057816505,2308.0,0.0
5961,2017-04-28,37.800000585615635,71.20000153779984,16.700000263750553,0.0,8829.999938607216,10355.0,0.0,0.0,26870.0,3327.0,771.0,0.0,1292.0,93.72999930381775,109500.00037997961,2754.0,0.0
5962,2017-04-29,44.70000056922436,80.60000187158585,15.400000251829624,0.0,7170.000027865171,13974.0,0.0,0.0,16917.0,2257.0,873.0,0.0,1413.0,89.16999971866608,99499.99997019768,3454.0,0.0
5963,2017-04-30,46.7000005915761,74.50000156462193,19.300000332295895,0.0,7850.000023841858,11536.0,0.0,0.0,19913.0,2886.0,943.0,0.0,1173.0,99.27999925613403,104500.00074505806,3609.0,0.0
5964,2017-05-01,36.10000056773424,66.90000143647194,14.500000216066837,0.0,9039.999939501286,8770.0,0.0,0.0,27776.0,2275.0,577.0,0.0,1205.0,92.6200008392334,51000.00052899122,1874.0,0.0
5965,2017-05-02,43.70000083744526,79.60000191628933,18.10000029951334,0.0,9849.999949336052,18854.0,0.0,0.0,18711.0,3392.0,1008.0,0.0,1245.0,96.11000001430511,130800.00001937151,3909.0,0.0
5966,2017-05-03,57.6000005453825,84.8000015616417,49.20000050961971,0.0,10589.999951422215,23075.0,0.0,0.0,19715.0,4017.0,1066.0,0.0,1280.0,91.75000089406967,196600.00121593475,7486.0,0.0
5967,2017-05-04,84.40000081807375,109.60000158846378,63.40000040829182,0.0,14079.999960958958,34379.0,0.0,0.0,15352.0,6399.0,1493.0,0.0,1442.0,101.88000011444092,568600.0014543533,12105.0,0.0
5968,2017-05-05,51.50000075995922,79.80000154674053,38.60000046342611,0.0,10259.999994188547,18866.0,0.0,0.0,19192.0,5793.0,1115.0,0.0,1224.0,93.01000010967255,260000.0005364418,4877.0,0.0
5969,2017-05-06,36.400000527501106,62.80000130087137,20.700000412762165,0.0,8309.999987483025,8465.0,0.0,0.0,24530.0,2182.0,577.0,0.0,1146.0,88.30999940633774,89500.00006705523,2246.0,0.0
5970,2017-05-07,39.70000072568655,72.80000135302544,28.00000038743019,0.0,10750.000014901161,14924.0,0.0,0.0,21482.0,2781.0,744.0,0.0,1184.0,90.42000019550323,132600.0003516674,3151.0,0.0
5971,2017-05-08,66.40000062435865,79.00000154972076,42.300000570714474,0.0,12359.999999403954,21618.0,0.0,0.0,21881.0,4043.0,1022.0,0.0,1078.0,87.94000032544136,258499.99841302633,5833.0,0.0
5972,2017-05-09,62.40000058710575,80.4000014513731,44.30000042170286,0.0,12609.999991953373,23745.0,0.0,0.0,20974.0,5875.0,1266.0,0.0,1174.0,85.1499993801117,350099.9990403652,8143.0,0.0
5973,2017-05-10,34.80000068992376,56.200001277029514,40.0000007301569,0.0,8179.999966174364,9587.0,0.0,0.0,23495.0,3657.0,876.0,0.0,1036.0,85.08999913930893,226300.0020980835,3022.0,0.0
5974,2017-05-11,33.60000059008598,58.200001411139965,21.600000493228436,0.0,7690.00006467104,11949.0,0.0,0.0,22080.0,1911.0,533.0,0.0,1170.0,84.53999948501587,120900.00046044588,3200.0,0.0
5975,2017-05-12,39.90000048279762,63.10000163316727,26.100000515580177,0.0,8450.000086799264,15294.0,0.0,0.0,17184.0,2667.0,704.0,0.0,1192.0,87.59999960660934,177000.00002235174,4222.0,0.0
5976,2017-05-13,28.800000444054604,58.000001572072506,23.200000382959843,0.0,8030.000027269125,10173.0,0.0,0.0,18028.0,2659.0,706.0,0.0,1157.0,85.16999965906143,138199.99957829714,2438.0,0.0
5977,2017-05-14,46.800000712275505,61.90000169724226,25.200000442564487,0.0,9600.00004991889,12699.0,0.0,0.0,16107.0,3304.0,883.0,0.0,1079.0,86.59000021219254,141700.00057667494,3572.0,0.0
5978,2017-05-15,87.20000082999468,73.90000157803297,35.6000005081296,0.0,11370.000094175339,18332.0,0.0,0.0,16574.0,4371.0,1083.0,0.0,1177.0,84.16999970376492,230899.99888837337,5180.0,0.0
5979,2017-05-16,104.90000093728304,79.30000159144402,83.10000063478947,0.0,11930.00004068017,24412.0,0.0,0.0,20168.0,5324.0,1521.0,0.0,1249.0,84.2999999821186,331399.9987542629,5439.0,0.0
5980,2017-05-17,69.30000063031912,66.90000151097775,34.50000046938658,0.0,8190.000044181943,17857.0,0.0,0.0,24506.0,5016.0,1268.0,0.0,1230.0,77.36000037193298,248300.0002503395,3471.0,0.0
5981,2017-05-18,48.500000327825546,62.70000147819519,29.00000051409006,0.0,9249.999977648258,14209.0,0.0,0.0,17919.0,2950.0,906.0,0.0,1193.0,84.56999903917313,179400.00031143427,4625.0,0.0
5982,2017-05-19,43.500000685453415,66.20000160485506,32.30000050365925,0.0,10840.000048279762,16214.0,0.0,0.0,21747.0,2827.0,733.0,0.0,1216.0,86.0499997138977,190699.99984651804,4955.0,0.0
